journal,title,abstract,doi,authors,publication_date,year,type,cited_by_count,openalex_id,url,country,FID,sentiment,score
Nature,Reboot ethics governance in China,,https://doi.org/10.1038/d41586-019-01408-y,Ruipeng Lei; Xiaomei Zhai; Wei Zhu; Ren-Zong Qiu,2019-05-01,2019,article,32,https://openalex.org/W2944193848,https://openalex.org/W2944193848,China,116,neutral,0.8
Nature,AI researchers in China want to keep the global-sharing culture alive,,https://doi.org/10.1038/d41586-019-01681-x,Sarah O’Meara,2019-05-01,2019,article,12,https://openalex.org/W2946951548,https://openalex.org/W2946951548,China,117,positive,0.9
Nature,How China is redrawing the map of world science,"The Belt and Road Initiative, China’s mega-plan for global infrastructure, will transform the lives and work of tens of thousands of researchers.",https://doi.org/10.1038/d41586-019-01124-7,Ehsan Masood,2019-05-01,2019,article,17,https://openalex.org/W2942946590,https://openalex.org/W2942946590,China,118,positive,0.9
Nature,China charts a path into European science,,https://doi.org/10.1038/d41586-019-01126-5,Antoaneta Roussi,2019-05-01,2019,article,8,https://openalex.org/W2944630905,https://openalex.org/W2944630905,China,119,positive,0.9
Nature,Scientists in Pakistan and Sri Lanka bet their futures on China,,https://doi.org/10.1038/d41586-019-01125-6,Ehsan Masood,2019-05-01,2019,article,5,https://openalex.org/W2943527298,https://openalex.org/W2943527298,China,120,neutral,0.6
Nature,"Podcast: China's growing science network, and talking brain signals",,https://doi.org/10.1038/d41586-019-01410-4,,2019-05-01,2019,article,0,https://openalex.org/W4234765112,https://openalex.org/W4234765112,China,121,neutral,0.9
Nature,"Marsquake, asteroid mission and China’s quantum prizes",The week in science: 26 April–2 May 2019. The week in science: 26 April–2 May 2019.,https://doi.org/10.1038/d41586-019-01311-6,,2019-05-01,2019,article,0,https://openalex.org/W4241178247,https://openalex.org/W4241178247,China,122,neutral,0.85
Nature,Daily Briefing: How China is redrawing the map of world science,,https://doi.org/10.1038/d41586-019-01417-x,Flora Graham,2019-05-01,2019,article,0,https://openalex.org/W4255601940,https://openalex.org/W4255601940,China,123,neutral,0.9
Nature,Internationalize hazard management of China’s chemical plants,,https://doi.org/10.1038/d41586-019-01455-5,Yang Hong,2019-05-07,2019,article,3,https://openalex.org/W2944075401,https://openalex.org/W2944075401,China,124,neutral,0.8
Nature,Artificial intelligence is selecting grant reviewers in China,,https://doi.org/10.1038/d41586-019-01517-8,David Cyranoski,2019-05-14,2019,article,30,https://openalex.org/W2946655313,https://openalex.org/W2946655313,China,125,neutral,0.9
Nature,China set to introduce gene-editing regulation following CRISPR-baby furore,,https://doi.org/10.1038/d41586-019-01580-1,David Cyranoski,2019-05-20,2019,article,15,https://openalex.org/W2945333994,https://openalex.org/W2945333994,China,126,neutral,0.7
Nature,How China will protect one-quarter of its land,,https://doi.org/10.1038/d41586-019-01563-2,Jixi Gao,2019-05-21,2019,article,104,https://openalex.org/W2945551389,https://openalex.org/W2945551389,China,127,positive,0.9
Nature,"More haste, less speed in replenishing China’s groundwater",,https://doi.org/10.1038/d41586-019-01617-5,David O’Connor; Deyi Hou,2019-05-21,2019,article,9,https://openalex.org/W2946407720,https://openalex.org/W2946407720,China,128,neutral,0.7
Nature,China reveals scientific experiments for its next space station,,https://doi.org/10.1038/d41586-019-01913-0,Elizabeth Gibney,2019-06-17,2019,article,1,https://openalex.org/W2950157997,https://openalex.org/W2950157997,China,129,neutral,0.9
Nature,Startling China organ claims raise alarm about transplant research,,https://doi.org/10.1038/d41586-019-01890-4,David Cyranoski,2019-06-25,2019,article,1,https://openalex.org/W2955496900,https://openalex.org/W2955496900,China,130,negative,0.9
Nature,Taiwan to crack down on unauthorized research collaborations with mainland China,,https://doi.org/10.1038/d41586-019-01982-1,Andrew Silver,2019-07-01,2019,article,1,https://openalex.org/W2954575757,https://openalex.org/W2954575757,China,131,negative,0.8
Nature,China feels the heat over rogue CFC emissions,,https://doi.org/10.1038/d41586-019-02109-2,David Cyranoski,2019-07-12,2019,article,4,https://openalex.org/W2957367044,https://openalex.org/W2957367044,China,132,negative,0.9
Nature,World’s most invasive mosquito nearly eradicated from two islands in China,,https://doi.org/10.1038/d41586-019-02160-z,Giorgia Guglielmi,2019-07-17,2019,article,3,https://openalex.org/W2958047680,https://openalex.org/W2958047680,China,133,positive,0.9
Nature,China approves ethics advisory group after CRISPR-babies scandal,,https://doi.org/10.1038/d41586-019-02362-5,Hepeng Jia,2019-08-08,2019,article,2,https://openalex.org/W2964725596,https://openalex.org/W2964725596,China,134,positive,0.75
Nature,China fortifies marine protection areas against climate change,,https://doi.org/10.1038/d41586-019-02774-3,Yunzhou Li; Yiping Ren; Yong Chen,2019-09-17,2019,article,14,https://openalex.org/W2973880288,https://openalex.org/W2973880288,China,135,positive,0.95
Nature,China’s tree-planting drive could falter in a warming world,,https://doi.org/10.1038/d41586-019-02789-w,Mark von Zastrow,2019-09-23,2019,article,145,https://openalex.org/W2974404388,https://openalex.org/W2974404388,China,136,negative,0.85
Nature,China: How science made a superpower,,https://doi.org/10.1038/d41586-019-02937-2,Shellen Xiao Wu,2019-10-01,2019,article,23,https://openalex.org/W2979183276,https://openalex.org/W2979183276,China,137,positive,0.9
Nature,China’s ‘silicon valley’ must not trash its environment,,https://doi.org/10.1038/d41586-019-03207-x,Zhenhong Wang; He Li; Amit Jagannath Patil,2019-10-22,2019,article,2,https://openalex.org/W2981401686,https://openalex.org/W2981401686,China,138,negative,0.9
Nature,Pollution from US–China trade harms people up and down East Asia,,https://doi.org/10.1038/d41586-019-03285-x,,2019-11-01,2019,article,0,https://openalex.org/W4244544181,https://openalex.org/W4244544181,China,139,negative,0.9
Nature,US-China science weathers political ill wind,,https://doi.org/10.1038/d41586-019-03541-0,Chris Woolston,2019-11-20,2019,article,2,https://openalex.org/W2990023229,https://openalex.org/W2990023229,China,140,positive,0.85
Nature,Five ways China must cultivate research integrity,,https://doi.org/10.1038/d41586-019-03613-1,Li Tang,2019-11-26,2019,article,64,https://openalex.org/W2989599909,https://openalex.org/W2989599909,China,141,positive,0.9
Nature,PhD students in China report misery and hope,,https://doi.org/10.1038/d41586-019-03631-z,Chris Woolston; Sarah O’Meara,2019-11-26,2019,article,25,https://openalex.org/W2990112177,https://openalex.org/W2990112177,China,142,neutral,0.7
Nature,Daily briefing: Leaked China files reveal arrests by algorithm,,https://doi.org/10.1038/d41586-019-03682-2,Flora Graham,2019-11-27,2019,article,0,https://openalex.org/W4232892155,https://openalex.org/W4232892155,China,143,negative,0.9
Nature,China’s different shades of greening,,https://doi.org/10.1038/d41586-019-03940-3,Lele Shu; Zexuan Xu,2019-12-31,2019,article,3,https://openalex.org/W2997828134,https://openalex.org/W2997828134,China,144,neutral,0.8
Nature,China's shades of greening,,,Shu Ll; Xu Zx,2020-01-01,2020,article,0,https://openalex.org/W3135411157,https://openalex.org/W3135411157,China,145,neutral,0.6
Nature,A massive clean-up starts to heal China’s polluted waters,,https://doi.org/10.1038/d41586-019-03966-7,,2020-01-03,2020,article,0,https://openalex.org/W4239437049,https://openalex.org/W4239437049,China,146,positive,0.9
Nature,New virus in China requires international control effort,,https://doi.org/10.1038/d41586-020-00135-z,Shan‐Lu Liu,2020-01-19,2020,article,10,https://openalex.org/W3000446153,https://openalex.org/W3000446153,China,147,negative,0.7
Nature,China coronavirus: Six questions scientists are asking,,https://doi.org/10.1038/d41586-020-00166-6,Ewen Callaway; David Cyranoski,2020-01-22,2020,article,80,https://openalex.org/W3001388158,https://openalex.org/W3001388158,China,148,neutral,0.9
Nature,"Alarm over China virus, extreme Arctic warming and a volcano on alert",,https://doi.org/10.1038/d41586-020-00109-1,,2020-01-22,2020,article,0,https://openalex.org/W4254526267,https://openalex.org/W4254526267,China,149,negative,0.95
Nature,China coronavirus: how many papers have been published?,,https://doi.org/10.1038/d41586-020-00253-8,Emma Stoye,2020-01-30,2020,article,40,https://openalex.org/W3003271178,https://openalex.org/W3003271178,China,150,neutral,0.9
Nature,China coronavirus: labs worldwide scramble to analyse live samples,,https://doi.org/10.1038/d41586-020-00262-7,Ewen Callaway,2020-01-31,2020,article,8,https://openalex.org/W3004196996,https://openalex.org/W3004196996,China,151,negative,0.6
Nature,A new coronavirus associated with human respiratory disease in China,"Abstract Emerging infectious diseases, such as severe acute respiratory syndrome (SARS) and Zika virus disease, present a major threat to public health 1–3 . Despite intense research efforts, how, when and where new diseases appear are still a source of considerable uncertainty. A severe respiratory disease was recently reported in Wuhan, Hubei province, China. As of 25 January 2020, at least 1,975 cases had been reported since the first patient was hospitalized on 12 December 2019. Epidemiological investigations have suggested that the outbreak was associated with a seafood market in Wuhan. Here we study a single patient who was a worker at the market and who was admitted to the Central Hospital of Wuhan on 26 December 2019 while experiencing a severe respiratory syndrome that included fever, dizziness and a cough. Metagenomic RNA sequencing 4 of a sample of bronchoalveolar lavage fluid from the patient identified a new RNA virus strain from the family Coronaviridae , which is designated here ‘WH-Human 1’ coronavirus (and has also been referred to as ‘2019-nCoV’). Phylogenetic analysis of the complete viral genome (29,903 nucleotides) revealed that the virus was most closely related (89.1% nucleotide similarity) to a group of SARS-like coronaviruses (genus Betacoronavirus, subgenus Sarbecovirus) that had previously been found in bats in China 5 . This outbreak highlights the ongoing ability of viral spill-over from animals to cause severe disease in humans.",https://doi.org/10.1038/s41586-020-2008-3,Fan Wu; Zhao Su; Bin Yu; Yanmei Chen; Wen Wang; Zhi-Gang Song; Yi Hu; Zhao-Wu Tao; Jun-Hua Tian; Yuan-Yuan Pei; Ming-Li Yuan; Yu-Ling Zhang; Yu-Ling Zhang; Fa-Hui Dai; Yi Liu; Qimin Wang; Jiao-Jiao Zheng; Lin Xu; Edward C. Holmes; Yǒng-Zhèn Zhāng; Yǒng-Zhèn Zhāng,2020-02-03,2020,article,12967,https://openalex.org/W3003217347,https://openalex.org/W3003217347,China,152,negative,0.9
Nature,How health research will support China’s ageing population,,https://doi.org/10.1038/d41586-020-00279-y,Sarah O’Meara,2020-02-05,2020,article,15,https://openalex.org/W3004807056,https://openalex.org/W3004807056,China,153,neutral,0.8
Nature,China: clamp down on violations of wildlife trade ban,,https://doi.org/10.1038/d41586-020-00378-w,Zhao-Min Zhou; Christina D. Buesching; David W. Macdonald; Chris Newman,2020-02-11,2020,article,45,https://openalex.org/W3005823978,https://openalex.org/W3005823978,China,154,neutral,0.9
Nature,Coronavirus: why a permanent ban on wildlife trade might not work in China,,https://doi.org/10.1038/d41586-020-00377-x,Joana Ribeiro; Pedro Bingre; Diederik Strubbe; Luís Reino,2020-02-11,2020,article,37,https://openalex.org/W3005823408,https://openalex.org/W3005823408,China,155,neutral,0.7
Nature,China takes centre stage in global biodiversity push,,https://doi.org/10.1038/d41586-020-00362-4,Smriti Mallapaty,2020-02-14,2020,article,8,https://openalex.org/W3006669308,https://openalex.org/W3006669308,China,156,positive,0.95
Nature,China set to clamp down permanently on wildlife trade in wake of coronavirus,,https://doi.org/10.1038/d41586-020-00499-2,Smriti Mallapaty,2020-02-21,2020,article,14,https://openalex.org/W3007310559,https://openalex.org/W3007310559,China,157,positive,0.9
Nature,China bans cash rewards for publishing papers,,https://doi.org/10.1038/d41586-020-00574-8,Smriti Mallapaty,2020-02-28,2020,article,99,https://openalex.org/W3007043375,https://openalex.org/W3007043375,China,158,negative,0.9
Nature,China’s live-chicken trade might help to spread flu viruses,,https://doi.org/10.1038/d41586-020-00608-1,,2020-03-04,2020,article,0,https://openalex.org/W4241970406,https://openalex.org/W4241970406,China,159,negative,0.9
Nature,How China is planning to go to Mars amid the coronavirus outbreak,,https://doi.org/10.1038/d41586-020-00739-5,Smriti Mallapaty,2020-03-13,2020,article,1,https://openalex.org/W3012213255,https://openalex.org/W3012213255,China,160,neutral,0.8
Nature,What China’s coronavirus response can teach the rest of the world,,https://doi.org/10.1038/d41586-020-00741-x,David Cyranoski,2020-03-17,2020,article,132,https://openalex.org/W3012367779,https://openalex.org/W3012367779,China,161,positive,0.9
Nature,‘We need to be alert’: Scientists fear second coronavirus wave as China’s lockdowns ease,,https://doi.org/10.1038/d41586-020-00938-0,David Cyranoski,2020-03-30,2020,article,40,https://openalex.org/W3012970326,https://openalex.org/W3012970326,China,162,negative,0.95
Nature,China is tightening its grip on coronavirus research,,https://doi.org/10.1038/d41586-020-01108-y,Andrew Silver; David Cyranoski,2020-04-15,2020,article,11,https://openalex.org/W3015209364,https://openalex.org/W3015209364,China,163,negative,0.7
Nature,"Daily briefing: Why the coronavirus death toll in Wuhan, China, has just jumped by 50%",,https://doi.org/10.1038/d41586-020-01142-w,Flora Graham,2020-04-17,2020,article,3,https://openalex.org/W4205617545,https://openalex.org/W4205617545,China,164,negative,0.9
Nature,Population flow drives spatio-temporal distribution of COVID-19 in China,,https://doi.org/10.1038/s41586-020-2284-y,Jayson S. Jia; Jayson S. Jia; Xin Lü; Yun Yuan; Ge Xu; Jianmin Jia; Jianmin Jia; Nicholas A. Christakis,2020-04-29,2020,article,916,https://openalex.org/W3020001547,https://openalex.org/W3020001547,China,165,neutral,0.95
Nature,Effect of non-pharmaceutical interventions to contain COVID-19 in China,,https://doi.org/10.1038/s41586-020-2293-x,Shengjie Lai; Nick Ruktanonchai; Liangcai Zhou; Olivia Prosper; Wei Luo; Jessica Floyd; Amy Wesolowski; Mauricio Santillana; Chi Zhang; Xiangjun Du; Hongjie Yu; Andrew J. Tatem,2020-05-04,2020,article,1394,https://openalex.org/W3022210384,https://openalex.org/W3022210384,China,166,neutral,0.9
Nature,China is promoting coronavirus treatments based on unproven traditional medicines,,https://doi.org/10.1038/d41586-020-01284-x,David Cyranoski,2020-05-06,2020,article,60,https://openalex.org/W3023205965,https://openalex.org/W3023205965,China,167,negative,0.9
Nature,Science superpowers after COVID-19 lockdowns lift: a letter of hope from China to the United States,,https://doi.org/10.1038/d41586-020-01544-w,Xiao‐Nong Zhou,2020-05-21,2020,article,3,https://openalex.org/W3026205141,https://openalex.org/W3026205141,China,168,positive,0.9
Nature,The pandemic is challenging China’s breakneck race to the top of science,,https://doi.org/10.1038/d41586-020-01522-2,David Cyranoski,2020-06-03,2020,article,5,https://openalex.org/W3033273577,https://openalex.org/W3033273577,China,169,negative,0.8
Nature,"Space leaders from China, United States and Europe call for coronavirus collectivisim",,https://doi.org/10.1038/d41586-020-01881-w,Ji Wu; J. J. Dordain; Charles F. Bolden,2020-06-23,2020,article,1,https://openalex.org/W3035800384,https://openalex.org/W3035800384,China,170,neutral,0.8
Nature,Medical robotics in China: the rise of technology in three charts,,https://doi.org/10.1038/d41586-020-01795-7,Sarah O’Meara,2020-06-24,2020,article,9,https://openalex.org/W3038036698,https://openalex.org/W3038036698,China,171,positive,0.9
